Município;State;Municipality; Gross Rol [%] ; Gross Rol [%] ;Risk_period 1;Limit (Mio) 1;Exit 1; Strike 1 ;Risk_period 2;Limit (Mio) 2;Exit 2; Strike 2 ;Area (The client selects);Value per hectare (The client selects);Prize;Maximum indemnity limit;Maximum indemnity limit - STRIKE 1;Maximum indemnity limit - STRIKE 2; Amount paid per millimeter - Strike 1 ; Amount paid per millimeter - Strike 2 
Rosario Do Sul - RS;rio grande do sul;Rosario Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 116 ;02-01 / 04-01;5;0; 100 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.163,65 ; R$ 2.508,85 
Salto Do Jacui - RS;rio grande do sul;Salto Do Jacui; 8,20 ;8,20%;12-01 / 02-01;5;0; 127 ;02-01 / 04-01;5;0; 141 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.962,23 ; R$ 1.766,99 
Sananduva - RS;rio grande do sul;Sananduva; 8,20 ;8,20%;12-01 / 02-01;5;0; 210 ;02-01 / 04-01;5;0; 135 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.192,86 ; R$ 1.849,11 
Santa Barbara Do Sul - RS;rio grande do sul;Santa Barbara Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 158 ;02-01 / 04-01;5;0; 121 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.580,58 ; R$ 2.073,45 
Santa Cecilia Do Sul - RS;rio grande do sul;Santa Cecilia Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 202 ;02-01 / 04-01;5;0; 139 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.234,97 ; R$ 1.797,89 
Santa Margarida Do Sul - RS;rio grande do sul;Santa Margarida Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 122 ;02-01 / 04-01;5;0; 103 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.046,27 ; R$ 2.436,80 
Santa Maria - RS;rio grande do sul;Santa Maria; 8,20 ;8,20%;12-01 / 02-01;5;0; 137 ;02-01 / 04-01;5;0; 106 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.826,55 ; R$ 2.349,65 
Santa Rosa - RS;rio grande do sul;Santa Rosa; 8,20 ;8,20%;12-01 / 02-01;5;0; 149 ;02-01 / 04-01;5;0; 115 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.678,61 ; R$ 2.181,11 
Santa Vitoria Do Palmar - RS;rio grande do sul;Santa Vitoria Do Palmar; 8,20 ;8,20%;12-01 / 02-01;5;0; 95 ;02-01 / 04-01;5;0; 85 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.637,22 ; R$ 2.945,77 
Santana Do Livramento - RS;rio grande do sul;Santana Do Livramento; 8,20 ;8,20%;12-01 / 02-01;5;0; 127 ;02-01 / 04-01;5;0; 95 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.971,60 ; R$ 2.631,36 
Santiago - RS;rio grande do sul;Santiago; 8,20 ;8,20%;12-01 / 02-01;5;0; 138 ;02-01 / 04-01;5;0; 60 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.806,65 ; R$ 4.133,38 
Santo Angelo - RS;rio grande do sul;Santo Angelo; 8,20 ;8,20%;12-01 / 02-01;5;0; 135 ;02-01 / 04-01;5;0; 125 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.850,19 ; R$ 2.001,60 
Santo Antonio Das Missoes - RS;rio grande do sul;Santo Antonio Das Missoes; 8,20 ;8,20%;12-01 / 02-01;5;0; 102 ;02-01 / 04-01;5;0; 138 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.460,53 ; R$ 1.806,06 
Santo Augusto - RS;rio grande do sul;Santo Augusto; 8,20 ;8,20%;12-01 / 02-01;5;0; 166 ;02-01 / 04-01;5;0; 119 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.509,77 ; R$ 2.098,47 
Santo Expedito Do Sul - RS;rio grande do sul;Santo Expedito Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 214 ;02-01 / 04-01;5;0; 146 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.166,11 ; R$ 1.710,66 
Sao Borja - RS;rio grande do sul;Sao Borja; 8,20 ;8,20%;12-01 / 02-01;5;0; 102 ;02-01 / 04-01;5;0; 129 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.439,75 ; R$ 1.945,41 
Sao Francisco De Assis - RS;rio grande do sul;Sao Francisco De Assis; 8,20 ;8,20%;12-01 / 02-01;5;0; 125 ;02-01 / 04-01;5;0; 38 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.994,10 ; R$ 6.605,28 
Sao Francisco De Paula - RS;rio grande do sul;Sao Francisco De Paula; 8,20 ;8,20%;12-01 / 02-01;5;0; 232 ;02-01 / 04-01;5;0; 172 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.078,65 ; R$ 1.452,13 
Sao Gabriel - RS;rio grande do sul;Sao Gabriel; 8,20 ;8,20%;12-01 / 02-01;5;0; 123 ;02-01 / 04-01;5;0; 110 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.032,83 ; R$ 2.271,02 
Sao Jeronimo - RS;rio grande do sul;Sao Jeronimo; 8,20 ;8,20%;12-01 / 02-01;5;0; 145 ;02-01 / 04-01;5;0; 114 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.719,77 ; R$ 2.187,61 
Sao Joao Da Urtiga - RS;rio grande do sul;Sao Joao Da Urtiga; 8,20 ;8,20%;12-01 / 02-01;5;0; 205 ;02-01 / 04-01;5;0; 130 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.218,84 ; R$ 1.925,13 
Sao Jose Do Herval - RS;rio grande do sul;Sao Jose Do Herval; 8,20 ;8,20%;12-01 / 02-01;5;0; 176 ;02-01 / 04-01;5;0; 142 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.416,58 ; R$ 1.755,91 
Sao Jose Do Ouro - RS;rio grande do sul;Sao Jose Do Ouro; 8,20 ;8,20%;12-01 / 02-01;5;0; 219 ;02-01 / 04-01;5;0; 148 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.141,58 ; R$ 1.684,37 
Sao Luiz Gonzaga - RS;rio grande do sul;Sao Luiz Gonzaga; 8,20 ;8,20%;12-01 / 02-01;5;0; 126 ;02-01 / 04-01;5;0; 122 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.979,79 ; R$ 2.053,37 
Sao Martinho Da Serra - RS;rio grande do sul;Sao Martinho Da Serra; 8,20 ;8,20%;12-01 / 02-01;5;0; 141 ;02-01 / 04-01;5;0; 102 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.773,85 ; R$ 2.453,79 
Sao Miguel Das Missoes - RS;rio grande do sul;Sao Miguel Das Missoes; 8,20 ;8,20%;12-01 / 02-01;5;0; 115 ;02-01 / 04-01;5;0; 109 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.166,51 ; R$ 2.301,12 
Sao Nicolau - RS;rio grande do sul;Sao Nicolau; 8,20 ;8,20%;12-01 / 02-01;5;0; 104 ;02-01 / 04-01;5;0; 125 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.395,46 ; R$ 2.004,42 
Sao Pedro Do Sul - RS;rio grande do sul;Sao Pedro Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 138 ;02-01 / 04-01;5;0; 94 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.807,94 ; R$ 2.652,60 
Sao Sepe - RS;rio grande do sul;Sao Sepe; 8,20 ;8,20%;12-01 / 02-01;5;0; 122 ;02-01 / 04-01;5;0; 93 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.053,03 ; R$ 2.689,85 
Sao Vicente Do Sul - RS;rio grande do sul;Sao Vicente Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 128 ;02-01 / 04-01;5;0; 71 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.954,47 ; R$ 3.534,92 
Sarandi - RS;rio grande do sul;Sarandi; 8,20 ;8,20%;12-01 / 02-01;5;0; 164 ;02-01 / 04-01;5;0; 113 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.527,76 ; R$ 2.219,99 
Seberi - RS;rio grande do sul;Seberi; 8,20 ;8,20%;12-01 / 02-01;5;0; 165 ;02-01 / 04-01;5;0; 118 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.513,54 ; R$ 2.124,36 
Sede Nova - RS;rio grande do sul;Sede Nova; 8,20 ;8,20%;12-01 / 02-01;5;0; 164 ;02-01 / 04-01;5;0; 118 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.521,60 ; R$ 2.123,67 
Segredo - RS;rio grande do sul;Segredo; 8,20 ;8,20%;12-01 / 02-01;5;0; 161 ;02-01 / 04-01;5;0; 135 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.552,09 ; R$ 1.853,22 
Selbach - RS;rio grande do sul;Selbach; 8,20 ;8,20%;12-01 / 02-01;5;0; 150 ;02-01 / 04-01;5;0; 126 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.661,57 ; R$ 1.980,78 
Senador Salgado Filho - RS;rio grande do sul;Senador Salgado Filho; 8,20 ;8,20%;12-01 / 02-01;5;0; 143 ;02-01 / 04-01;5;0; 116 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.748,27 ; R$ 2.152,42 
Sertao - RS;rio grande do sul;Sertao; 8,20 ;8,20%;12-01 / 02-01;5;0; 186 ;02-01 / 04-01;5;0; 129 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.342,91 ; R$ 1.945,37 
Sertao Santana - RS;rio grande do sul;Sertao Santana; 8,20 ;8,20%;12-01 / 02-01;5;0; 139 ;02-01 / 04-01;5;0; 97 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.803,56 ; R$ 2.580,99 
Sete De Setembro - RS;rio grande do sul;Sete De Setembro; 8,20 ;8,20%;12-01 / 02-01;5;0; 142 ;02-01 / 04-01;5;0; 117 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.758,95 ; R$ 2.143,52 
Sinimbu - RS;rio grande do sul;Sinimbu; 8,20 ;8,20%;12-01 / 02-01;5;0; 178 ;02-01 / 04-01;5;0; 141 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.402,25 ; R$ 1.778,66 
Soledade - RS;rio grande do sul;Soledade; 8,20 ;8,20%;12-01 / 02-01;5;0; 175 ;02-01 / 04-01;5;0; 142 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.426,34 ; R$ 1.762,52 
Tapejara - RS;rio grande do sul;Tapejara; 8,20 ;8,20%;12-01 / 02-01;5;0; 196 ;02-01 / 04-01;5;0; 137 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.274,56 ; R$ 1.820,89 
Tapera - RS;rio grande do sul;Tapera; 8,20 ;8,20%;12-01 / 02-01;5;0; 154 ;02-01 / 04-01;5;0; 127 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.625,26 ; R$ 1.961,30 
Tapes - RS;rio grande do sul;Tapes; 8,20 ;8,20%;12-01 / 02-01;5;0; 119 ;02-01 / 04-01;5;0; 91 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.106,03 ; R$ 2.757,50 
Taquarucu Do Sul - RS;rio grande do sul;Taquarucu Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 161 ;02-01 / 04-01;5;0; 113 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.550,71 ; R$ 2.210,68 
Tenente Portela - RS;rio grande do sul;Tenente Portela; 8,20 ;8,20%;12-01 / 02-01;5;0; 167 ;02-01 / 04-01;5;0; 117 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.499,64 ; R$ 2.130,30 
Tio Hugo - RS;rio grande do sul;Tio Hugo; 8,20 ;8,20%;12-01 / 02-01;5;0; 156 ;02-01 / 04-01;5;0; 131 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.602,91 ; R$ 1.914,11 
Toropi - RS;rio grande do sul;Toropi; 8,20 ;8,20%;12-01 / 02-01;5;0; 133 ;02-01 / 04-01;5;0; 78 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.883,67 ; R$ 3.215,33 
Tres Arroios - RS;rio grande do sul;Tres Arroios; 8,20 ;8,20%;12-01 / 02-01;5;0; 207 ;02-01 / 04-01;5;0; 118 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.206,80 ; R$ 2.111,11 
Tres De Maio - RS;rio grande do sul;Tres De Maio; 8,20 ;8,20%;12-01 / 02-01;5;0; 153 ;02-01 / 04-01;5;0; 110 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.630,18 ; R$ 2.277,45 
Tres Palmeiras - RS;rio grande do sul;Tres Palmeiras; 8,20 ;8,20%;12-01 / 02-01;5;0; 172 ;02-01 / 04-01;5;0; 116 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.457,38 ; R$ 2.148,28 
Trindade Do Sul - RS;rio grande do sul;Trindade Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 169 ;02-01 / 04-01;5;0; 116 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.475,51 ; R$ 2.162,95 
Tucunduva - RS;rio grande do sul;Tucunduva; 8,20 ;8,20%;12-01 / 02-01;5;0; 150 ;02-01 / 04-01;5;0; 100 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.664,43 ; R$ 2.503,99 
Tunas - RS;rio grande do sul;Tunas; 8,20 ;8,20%;12-01 / 02-01;5;0; 160 ;02-01 / 04-01;5;0; 142 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.558,51 ; R$ 1.754,69 
Tupanci Do Sul - RS;rio grande do sul;Tupanci Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 214 ;02-01 / 04-01;5;0; 150 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.165,70 ; R$ 1.666,26 
Tupancireta - RS;rio grande do sul;Tupancireta; 8,20 ;8,20%;12-01 / 02-01;5;0; 139 ;02-01 / 04-01;5;0; 111 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.798,39 ; R$ 2.242,38 
Tuparendi - RS;rio grande do sul;Tuparendi; 8,20 ;8,20%;12-01 / 02-01;5;0; 149 ;02-01 / 04-01;5;0; 102 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.673,78 ; R$ 2.458,29 
Turucu - RS;rio grande do sul;Turucu; 8,20 ;8,20%;12-01 / 02-01;5;0; 114 ;02-01 / 04-01;5;0; 71 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.199,71 ; R$ 3.545,08 
Uniao Da Serra - RS;rio grande do sul;Uniao Da Serra; 8,20 ;8,20%;12-01 / 02-01;5;0; 175 ;02-01 / 04-01;5;0; 123 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.427,60 ; R$ 2.029,71 
Unistalda - RS;rio grande do sul;Unistalda; 8,20 ;8,20%;12-01 / 02-01;5;0; 124 ;02-01 / 04-01;5;0; 31 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.008,61 ; R$ 8.171,36 
Uruguaiana - RS;rio grande do sul;Uruguaiana; 8,20 ;8,20%;12-01 / 02-01;5;0; 78 ;02-01 / 04-01;5;0; 35 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.196,06 ; R$ 7.062,58 
Vacaria - RS;rio grande do sul;Vacaria; 8,20 ;8,20%;12-01 / 02-01;5;0; 207 ;02-01 / 04-01;5;0; 150 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.206,15 ; R$ 1.671,18 
Viadutos - RS;rio grande do sul;Viadutos; 8,20 ;8,20%;12-01 / 02-01;5;0; 208 ;02-01 / 04-01;5;0; 115 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.201,02 ; R$ 2.171,36 
Viamao - RS;rio grande do sul;Viamao; 8,20 ;8,20%;12-01 / 02-01;5;0; 117 ;02-01 / 04-01;5;0; 119 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.142,81 ; R$ 2.098,21 
Vicente Dutra - RS;rio grande do sul;Vicente Dutra; 8,20 ;8,20%;12-01 / 02-01;5;0; 173 ;02-01 / 04-01;5;0; 133 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.442,40 ; R$ 1.885,95 
Victor Graeff - RS;rio grande do sul;Victor Graeff; 8,20 ;8,20%;12-01 / 02-01;5;0; 153 ;02-01 / 04-01;5;0; 123 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.634,14 ; R$ 2.036,98 
Vila Langaro - RS;rio grande do sul;Vila Langaro; 8,20 ;8,20%;12-01 / 02-01;5;0; 186 ;02-01 / 04-01;5;0; 134 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.345,84 ; R$ 1.865,75 
Vila Maria - RS;rio grande do sul;Vila Maria; 8,20 ;8,20%;12-01 / 02-01;5;0; 178 ;02-01 / 04-01;5;0; 131 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.403,33 ; R$ 1.912,94 
Vila Nova Do Sul - RS;rio grande do sul;Vila Nova Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 127 ;02-01 / 04-01;5;0; 98 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.968,59 ; R$ 2.543,94 
Vista Alegre - RS;rio grande do sul;Vista Alegre; 8,20 ;8,20%;12-01 / 02-01;5;0; 167 ;02-01 / 04-01;5;0; 119 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.493,35 ; R$ 2.107,11 
Vitoria Das Missoes - RS;rio grande do sul;Vitoria Das Missoes; 8,20 ;8,20%;12-01 / 02-01;5;0; 129 ;02-01 / 04-01;5;0; 126 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.931,09 ; R$ 1.976,31 
Abdon Batista - SC;santa catarina;Abdon Batista; 5,03 ;5,03%;12-01 / 02-01;5;0; 198 ;02-01 / 04-01;5;0; 142 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.263,65 ; R$ 1.758,78 
Abelardo Luz - SC;santa catarina;Abelardo Luz; 5,03 ;5,03%;12-01 / 02-01;5;0; 216 ;02-01 / 04-01;5;0; 139 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.157,47 ; R$ 1.793,56 
Agua Doce - SC;santa catarina;Agua Doce; 5,03 ;5,03%;12-01 / 02-01;5;0; 251 ;02-01 / 04-01;5;0; 164 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 995,30 ; R$ 1.525,78 
Aguas De Chapeco - SC;santa catarina;Aguas De Chapeco; 5,03 ;5,03%;12-01 / 02-01;5;0; 186 ;02-01 / 04-01;5;0; 125 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.347,50 ; R$ 1.993,70 
Aguas Frias - SC;santa catarina;Aguas Frias; 5,03 ;5,03%;12-01 / 02-01;5;0; 202 ;02-01 / 04-01;5;0; 121 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.235,47 ; R$ 2.064,08 
Alfredo Wagner - SC;santa catarina;Alfredo Wagner; 5,03 ;5,03%;12-01 / 02-01;5;0; 228 ;02-01 / 04-01;5;0; 179 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.097,72 ; R$ 1.393,16 
Anita Garibaldi - SC;santa catarina;Anita Garibaldi; 5,03 ;5,03%;12-01 / 02-01;5;0; 204 ;02-01 / 04-01;5;0; 152 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.225,65 ; R$ 1.649,69 
Bandeirante - SC;santa catarina;Bandeirante; 5,03 ;5,03%;12-01 / 02-01;5;0; 175 ;02-01 / 04-01;5;0; 135 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.431,59 ; R$ 1.849,07 
Cacador - SC;santa catarina;Cacador; 5,03 ;5,03%;12-01 / 02-01;5;0; 226 ;02-01 / 04-01;5;0; 162 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.104,74 ; R$ 1.541,19 
Calmon - SC;santa catarina;Calmon; 5,03 ;5,03%;12-01 / 02-01;5;0; 216 ;02-01 / 04-01;5;0; 156 ; 100,00 ; R$ 5.000,00 ; R$ 25.125,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.159,07 ; R$ 1.598,31 
